"County","State","Country","Lat","Long","Date","Cases","New Cases","Deaths","New Deaths","Recovered","New Recovered","Active","Tested","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/10/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/11/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/12/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/13/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/14/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/15/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/16/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/17/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/18/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/19/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/20/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/21/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","2/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/10/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/11/2020","1","1","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/12/2020","2","1","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/13/2020","2","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/14/2020","2","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/15/2020","2","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/16/2020","2","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/17/2020","2","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/18/2020","2","0","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/19/2020","3","1","","","","","","","","","","","","","","","","","",""
"Lancaster","SC","USA","34.7253","-80.6771","3/20/2020","3","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/30/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","1/31/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/11/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/12/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/13/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/14/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/15/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/16/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/17/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/18/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/19/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/20/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/21/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","2/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/11/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/12/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/13/2020","0","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/14/2020","1","1","","","","","","","","","","","","","","","","","",""
"Lee","SC","USA","","","3/18/2020","1","1","","","","","","","","","","","","","","","","","",""
"Lee","SC","USA","","","3/19/2020","1","0","","","","","","","","","","","","","","","","","",""
"Lee","SC","USA","","","3/20/2020","1","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/15/2020","1","0","","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/16/2020","2","1","1","1","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/17/2020","3","1","1","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/18/2020","4","1","1","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/19/2020","5","1","1","","","","","","","","","","","","","","","","",""
"Lexington","SC","USA","","","3/20/2020","8","3","1","","","","","","","","","","","","","","","","",""
"Orangeburg","SC","USA","","","3/20/2020","2","2","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/30/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","1/31/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/11/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/12/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/13/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/14/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/15/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/16/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/17/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/18/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/19/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/20/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/21/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","2/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/11/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/12/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/13/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/14/2020","","0","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/17/2020","1","1","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/18/2020","4","3","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/19/2020","8","4","","","","","","","","","","","","","","","","","",""
"Richland","SC","USA","","","3/20/2020","22","14","","","","","","","","","","","","","","","","","",""
"Pickens","SC","USA","","","3/20/2020","1","1","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/30/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","1/31/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/10/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/11/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/12/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/13/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/14/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/15/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/16/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/17/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/18/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/19/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/20/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/21/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","2/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/9/2020","1","1","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/10/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/11/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/12/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/13/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/14/2020","1","0","","","","","","","","","","","","","","","","","",""
"Saluda","SC","USA","","","3/19/2020","1","1","","","","","","","","","","","","","","","","","",""
"Saluda","SC","USA","","","3/20/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/15/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/16/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/17/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/18/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/19/2020","1","0","","","","","","","","","","","","","","","","","",""
"Spartanburg County","SC","USA","34.8606","-81.9535","3/20/2020","1","0","","","","","","","","","","","","","","","","","",""
"Sumter","SC","USA","34.8606","-81.9535","3/20/2020","1","1","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/22/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/23/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/24/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/25/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/26/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/27/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/28/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/29/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/30/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","1/31/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/1/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/2/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/3/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/4/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/5/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/6/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/7/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/8/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/9/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/10/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/11/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/12/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/13/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/14/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/15/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/16/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/17/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/18/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/19/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/20/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/21/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/22/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/23/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/24/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/25/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/26/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/27/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/28/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","2/29/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/1/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/2/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/3/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/4/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/5/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/6/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/7/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/8/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/9/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/10/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/11/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/12/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/13/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/14/2020","","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/17/2020","1","1","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/18/2020","1","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/19/2020","1","0","","","","","","","","","","","","","","","","","",""
"York","SC","USA","","","3/20/2020","1","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/30/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","1/31/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/1/2020","","0","","","","","","","","","","","","","","","","","",""
